1,1,416,310,145,84,1,1,1
1,2,546,623,217,90,1,1,1
1,3,950,541,209,88,1,1,1
1,4,1127,168,282,130,1,1,1
1,5,1223,277,243,101,1,1,1
1,6,1262,318,242,109,1,1,1
1,7,1529,307,251,95,1,1,1
1,8,1450,386,157,144,1,1,1
1,9,1604,598,160,92,1,1,1
1,10,1681,178,110,212,1,1,1
2,1,430,314,145,84,1,1,1
2,2,552,623,217,90,1,1,1
2,3,960,542,209,88,1,1,1
2,4,1154,169,282,130,1,1,1
2,5,1239,282,243,101,1,1,1
2,6,1274,318,242,109,1,1,1
2,7,1527,309,251,95,1,1,1
2,8,1446,382,157,144,1,1,1
2,9,1599,597,160,92,1,1,1
2,10,1673,178,110,212,1,1,1
3,1,440,316,145,84,1,1,1
3,2,555,622,217,90,1,1,1
3,3,964,543,209,88,1,1,1
3,4,1161,170,282,130,1,1,1
3,5,1242,285,243,101,1,1,1
3,6,1277,318,242,109,1,1,1
3,7,1529,310,251,95,1,1,1
3,8,1444,378,157,144,1,1,1
3,9,1593,598,160,92,1,1,1
3,10,1669,184,110,212,1,1,1
4,1,447,317,152,88,1,1,1
4,2,558,622,217,90,1,1,1
4,3,970,545,209,88,1,1,1
4,4,1168,170,282,130,1,1,1
4,5,1243,287,243,101,1,1,1
4,6,1285,321,230,104,1,1,1
4,7,1525,312,251,95,1,1,1
4,8,1440,377,157,144,1,1,1
4,9,1591,598,160,92,1,1,1
4,10,1657,186,110,212,1,1,1
5,1,460,319,152,88,1,1,1
5,2,561,621,217,90,1,1,1
5,3,976,545,209,88,1,1,1
5,4,1175,171,282,130,1,1,1
5,5,1239,288,255,106,1,1,1
5,6,1285,321,230,104,1,1,1
5,7,1523,312,251,95,1,1,1
5,8,1437,373,157,144,1,1,1
5,9,1587,598,160,92,1,1,1
5,10,1647,200,110,212,1,1,1
6,1,472,319,152,88,1,1,1
6,2,564,621,217,90,1,1,1
6,3,991,546,199,84,1,1,1
6,4,1180,170,282,130,1,1,1
6,5,1242,290,255,106,1,1,1
6,6,1287,319,230,104,1,1,1
6,7,1522,312,251,95,1,1,1
6,8,1434,370,157,144,1,1,1
6,9,1584,598,160,92,1,1,1
6,10,1651,156,115,223,1,1,1
